V1,V2,dV,I,P
3.937829971313477,3.1935484409332275,0.744281530380249,0.3721407651901245,0.2769774982325828
3.9114370346069336,3.3360705375671387,0.5753664970397949,0.2876832485198974,0.1655233029579221
3.858651161193848,3.278005838394165,0.5806453227996826,0.2903226613998413,0.1685744954445738
4.138416290283203,3.6263930797576895,0.5120232105255127,0.2560116052627563,0.1310838840584267
4.080351829528809,3.5841643810272217,0.4961874485015869,0.24809372425079346,0.12310099202525748
