V1,V2,dV,I_ss
4.101466178894043,3.4944281578063965,0.6070380210876465,0.3035190105438232
4.053958892822266,3.383577823638916,0.6703810691833496,0.3351905345916748
4.022287368774414,3.420527935028076,0.6017594337463379,0.3008797168731689
4.00117301940918,3.3888564109802246,0.6123166084289551,0.3061583042144775
3.985337257385254,3.3888564109802246,0.5964808464050293,0.2982404232025146
3.9747800827026367,3.3888564109802246,0.5859236717224121,0.292961835861206
3.96422290802002,3.373020648956299,0.5912022590637207,0.2956011295318603
3.9536657333374023,3.420527935028076,0.5331377983093262,0.2665688991546631
